evolution$generation,evolution$evaluated,gravityDecay,innovationDecay,mutationRate,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
3000,3000,0.011099822667726971,1.4936736014462615,0.37689181492424645,0.07475830517665344,1.9578671554075995,log-normal,1.7965674780215504E-4,-7.999862269879723,-7.999862269879723,1.7965674780215504E-4
3000,3000,0.01,0.01017780949966018,0.5,0.01,1.9496929161025265,normal,7.536321712474032E-5,-3.2836354707899007,-3.2836354707899007,7.536321712474032E-5
3000,3000,0.03619816407693039,1.2827059462669639,0.49167053178827447,0.03275728531317685,2.0,log-normal,1.7597679376956304E-4,-6.17513559675726,-6.17513559675726,1.7597679376956304E-4
3000,3000,0.22713253811554707,0.47277452156605293,0.49141971689300123,0.01,1.6612886087730026,log-normal,1.277044685288161E-4,-5.00450469768203,-5.00450469768203,1.277044685288161E-4
3000,3000,0.01,0.013393542054674282,0.499772025982819,0.025665546729187756,1.9675296355369312,normal,7.792089786946084E-5,-3.794508642963826,-3.794508642963826,7.792089786946084E-5
3000,3000,0.011377331086170542,1.316418715139215,0.5,0.01,1.944507503344947,normal,9.921597240855498E-5,-4.567630149491999,-4.567630149491999,9.921597240855498E-5
3000,3000,0.01,1.2092689586117966,0.5,0.01,2.0,normal,9.161966212809404E-5,-3.8841268392869868,-3.8841268392869868,9.161966212809404E-5
3000,3000,0.010001642717163034,0.8849151816761369,0.49949483591266536,0.01,2.0,normal,9.732537124048165E-5,-4.086158392600719,-4.086158392600719,9.732537124048165E-5
3000,3000,0.01,0.20352385540951398,0.4994444944347856,0.01,1.9716353274061478,log-normal,1.478609620587963E-4,-6.149121208372119,-6.149121208372119,1.478609620587963E-4
3000,3000,0.010077659527248711,0.01,0.49686386245401615,0.01,1.9316134830243012,log-normal,1.4103684907843667E-4,-5.731494589699274,-5.731494589699274,1.4103684907843667E-4
