evolution$generation,evolution$evaluated,gravityDecay,innovationDecay,mutationRate,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
2000,2000,0.011099822667726971,1.4936736014462615,0.37689181492424645,0.07475830517665344,1.9578671554075995,log-normal,1.7965674780215504E-4,-7.999862269879723,-7.999862269879723,1.7965674780215504E-4
2000,2000,0.01,0.01,0.4999500937166095,0.01,1.9665271503937733,normal,8.18296936562291E-5,-3.3781298557895347,-3.3781298557895347,8.18296936562291E-5
2000,2000,0.010001697826945943,1.0303525985060087,0.4997656357603256,0.01,2.0,log-normal,1.5046020248783032E-4,-6.1440650409471385,-6.1440650409471385,1.5046020248783032E-4
2000,2000,0.011377331086170542,1.316418715139215,0.5,0.01,1.944507503344947,normal,9.921597240855498E-5,-4.567630149491999,-4.567630149491999,9.921597240855498E-5
2000,2000,0.010000051132268428,1.2778038837568748,0.5,0.010005573336145181,2.0,normal,8.656220671959084E-5,-3.73892034165189,-3.73892034165189,8.656220671959084E-5
2000,2000,0.22713253811554707,0.47277452156605293,0.49141971689300123,0.01,1.6612886087730026,log-normal,1.277044685288161E-4,-5.00450469768203,-5.00450469768203,1.277044685288161E-4
2000,2000,0.01,1.2092689586117966,0.5,0.01,2.0,normal,9.161966212809404E-5,-3.8841268392869868,-3.8841268392869868,9.161966212809404E-5
2000,2000,0.010001642717163034,0.8849151816761369,0.49949483591266536,0.01,2.0,normal,9.732537124048165E-5,-4.086158392600719,-4.086158392600719,9.732537124048165E-5
2000,2000,0.01,0.08344570797975587,0.5,0.010015315999200235,1.851636228423213,normal,8.337333179905412E-5,-3.6652869658535163,-3.6652869658535163,8.337333179905412E-5
2000,2000,0.010077659527248711,0.01,0.49686386245401615,0.01,1.9316134830243012,log-normal,1.4103684907843667E-4,-5.731494589699274,-5.731494589699274,1.4103684907843667E-4
