evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
2000,0.01,1.0190034855573253,0.4929173323594678,0.10044178503703205,0.07334146628002337,1.9910798047787608,log-normal,6.76404686040439E-5,-11.284206010012086,-11.284206010012086,6.76404686040439E-5
2000,0.052953397733928854,0.03372061942334542,0.4670886991667163,0.10026164233761624,0.5927231901600267,1.5803810034496537,normal,2.1021863863474926E-5,-2.9078991484953303,-2.9078991484953303,2.1021863863474926E-5
2000,0.010030675905105103,0.09156640452090013,0.4981472512917541,0.10395475376276211,0.44023329247679843,1.8790175439418448,log-normal,3.740167869030278E-5,-5.745975075863784,-5.745975075863784,3.740167869030278E-5
2000,0.01,1.2263162238156666,0.49990363729733756,0.10059375310889458,0.051038463699322974,2.0,log-normal,5.87149512594493E-5,-10.878669946967914,-10.878669946967914,5.87149512594493E-5
2000,0.01197495340509632,0.29986023685511054,0.4976310208270249,0.1,0.719850698157482,1.9125118876909957,log-normal,4.0525182341551264E-5,-5.914075902767495,-5.914075902767495,4.0525182341551264E-5
2000,0.01,0.24313732626883666,0.4998828376941654,0.10058381276903502,0.3236547755520636,1.9960538906654677,normal,2.2656919580594446E-5,-4.04761577220669,-4.04761577220669,2.2656919580594446E-5
2000,0.01,1.4546339319610453,0.4998094200738441,0.10078874648650744,0.08087091253217105,2.0,log-normal,5.08224754413715E-5,-10.374864593659138,-10.374864593659138,5.08224754413715E-5
2000,0.05182300451740417,1.3446163177632189,0.49995962159379337,0.1003944059155054,0.011754845336570122,2.0,log-normal,5.252309060588316E-5,-10.657754831413824,-10.657754831413824,5.252309060588316E-5
2000,0.01,0.04432444263483258,0.4976854947665378,0.10659657625285644,0.4345667462825975,1.9047149982578875,normal,2.1405113394643084E-5,-3.6303286159901003,-3.6303286159901003,2.1405113394643084E-5
2000,0.01,0.24156496189201287,0.49990774660800424,0.10058512011307628,0.315938702386602,2.0,normal,2.2244080515752888E-5,-4.014604955832888,-4.014604955832888,2.2244080515752888E-5
2000,0.03280950162407469,1.49673202328318,0.49698047552937324,0.10102936440180206,0.21718463556486356,2.0,log-normal,4.378272530423743E-5,-8.716278991317242,-8.716278991317242,4.378272530423743E-5
2000,0.05713984403807812,1.1212564539265373,0.4996390496930569,0.10827168971979899,0.01,1.9992309792564638,normal,2.5613079042459003E-5,-4.719859941072726,-4.719859941072726,2.5613079042459003E-5
2000,0.05314526788284304,1.3926913724759462,0.5,0.10075561876435335,0.04276613468566657,1.9952840296297594,log-normal,5.0022873914732894E-5,-9.593512706950003,-9.593512706950003,5.0022873914732894E-5
2000,0.16782788893414427,1.4677102853857318,0.49832701986007744,0.10082989282512088,0.01,2.0,log-normal,4.556082618319195E-5,-9.435092513462928,-9.435092513462928,4.556082618319195E-5
2000,0.010031253762287043,0.06193870033544087,0.49769779257216523,0.10394040903750593,0.4405155188819848,1.8822580827025475,normal,2.124303515341907E-5,-3.5192938107324276,-3.5192938107324276,2.124303515341907E-5
2000,0.01,1.2533493160568419,0.49996486939439533,0.10082489720669763,0.13721885933634,2.0,normal,2.4343942525105994E-5,-4.5292476914179645,-4.5292476914179645,2.4343942525105994E-5
2000,0.033629407565615665,1.5,0.497888398492824,0.10096615777087481,0.1452042293436406,1.998731704430954,normal,2.2988131393391207E-5,-4.504144728674266,-4.504144728674266,2.2988131393391207E-5
2000,0.056363707902392875,1.4645537062665677,0.4999206123269375,0.10011877789980204,0.02091388956094372,1.9752422160849044,normal,2.4643864874173012E-5,-4.547705199526366,-4.547705199526366,2.4643864874173012E-5
2000,0.01,1.2108190159170242,0.494106957588062,0.10018818727112233,0.058525102836279465,1.9929434385594715,normal,2.468208302985337E-5,-4.577169251511467,-4.577169251511467,2.468208302985337E-5
