evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
9000,0.013419906297338783,1.1854039491668278,0.4997694545474135,0.10001024562887813,0.058870888192459975,1.9905505730370738,log-normal,5.5911294821342456E-5,-11.379320408231841,-11.379320408231841,5.5911294821342456E-5
9000,0.010516816461726135,0.018824736610774623,0.4979159796438924,0.1,0.3628603718490801,1.978663423176153,normal,1.5911239378053143E-5,-3.7012803764529743,-3.7012803764529743,1.5911239378053143E-5
9000,0.01,1.2071568102022858,0.49788788948623636,0.1,0.01,2.0,normal,2.6038192112310056E-5,-4.753490848897885,-4.753490848897885,2.6038192112310056E-5
9000,0.01,1.4546339319610453,0.4998094200738441,0.10078874648650744,0.08087091253217105,2.0,log-normal,5.08224754413715E-5,-10.374864593659138,-10.374864593659138,5.08224754413715E-5
9000,0.012986561165918857,0.16350483132311883,0.4997781288105223,0.10259654392088448,0.27629261790845405,1.9979587692522682,log-normal,3.491950487616938E-5,-6.983343336277727,-6.983343336277727,3.491950487616938E-5
9000,0.05183747879143036,1.3448211297533013,0.4999743150986437,0.1003985110861406,0.011734645830695738,2.0,log-normal,4.671863744483342E-5,-9.877962658082074,-9.877962658082074,4.671863744483342E-5
9000,0.01111065701573823,1.1844455498923698,0.49977801442862213,0.1,0.0673996958753248,1.99118331156209,log-normal,4.396078790423901E-5,-8.985352120394872,-8.985352120394872,4.396078790423901E-5
9000,0.01005451216428038,0.9441662496577322,0.49445842928455813,0.1,0.01,1.992361832880812,log-normal,4.1185402379828404E-5,-8.850314173913658,-8.850314173913658,4.1185402379828404E-5
9000,0.010252720111002362,1.1494050696435971,0.4936157698070342,0.10016538714293345,0.05386571238752112,1.9926490644846295,log-normal,4.857186686208775E-5,-10.15532481230098,-10.15532481230098,4.857186686208775E-5
9000,0.01011579282797724,0.0377450504031829,0.4977878727471856,0.10646285830371945,0.4283444949912628,1.973490647196373,log-normal,3.168784131468655E-5,-6.158454239726405,-6.158454239726405,3.168784131468655E-5
9000,0.01,0.04164547278452908,0.4984650243591634,0.10701049137741878,0.5319932031243831,1.9726721427352645,log-normal,2.9691899954800763E-5,-5.619080704331893,-5.619080704331893,2.9691899954800763E-5
9000,0.01,1.2863055348346313,0.5,0.1,0.01,1.9234110784055491,log-normal,4.475247870583061E-5,-9.199251125643343,-9.199251125643343,4.475247870583061E-5
9000,0.013370928641013963,1.1919454076256732,0.49977784683754556,0.10000672020649994,0.0587617412351549,1.9905382890889556,log-normal,4.632159276630085E-5,-9.79169227345733,-9.79169227345733,4.632159276630085E-5
9000,0.013455924946008361,0.10121877510965696,0.49997152556616253,0.10045252813298,0.2944449120296956,2.0,normal,1.9517199200208195E-5,-3.932837038217456,-3.932837038217456,1.9517199200208195E-5
9000,0.010029056097112882,0.08123865963823054,0.49810399418216883,0.10384437964523191,0.3947479713616445,1.875092517374975,log-normal,3.441162304651298E-5,-6.5392064215992285,-6.5392064215992285,3.441162304651298E-5
9000,0.010086310352047712,0.14177607728001887,0.49995476994353055,0.10021893004253143,0.21467293073662747,1.9957000104876241,log-normal,3.954377637772869E-5,-7.666563928067722,-7.666563928067722,3.954377637772869E-5
9000,0.010064005481041067,0.16486890495730874,0.49995384013684613,0.10022523142520404,0.21241675497275778,1.9959105076339458,log-normal,3.690560141498158E-5,-7.016716953953296,-7.016716953953296,3.690560141498158E-5
9000,0.0134561133273636,0.1167870070636336,0.49997698766161847,0.10044853602073071,0.2865054738209542,2.0,log-normal,3.195907316213101E-5,-6.426995274739953,-6.426995274739953,3.195907316213101E-5
9000,0.01,0.039753409146099,0.4977582394614415,0.10665753690515495,0.3877509858222274,1.9794521313213733,normal,1.9486119698770633E-5,-3.8154392185725934,-3.8154392185725934,1.9486119698770633E-5
9000,0.05182300451740417,1.3446163177632189,0.49995962159379337,0.1003944059155054,0.011754845336570122,2.0,log-normal,5.252309060588316E-5,-10.657754831413824,-10.657754831413824,5.252309060588316E-5
9000,0.013391171582904492,0.10115477476453227,0.49990973807731537,0.10046524831336616,0.29357612716204384,2.0,log-normal,3.752962841906773E-5,-7.4344699320341,-7.4344699320341,3.752962841906773E-5
9000,0.16782788893414427,1.4677102853857318,0.49832701986007744,0.10082989282512088,0.01,2.0,log-normal,4.556082618319195E-5,-9.435092513462928,-9.435092513462928,4.556082618319195E-5
9000,0.01,0.4474462545552794,0.499964650674962,0.10036319093082809,0.28219759098158087,1.9999234269976756,normal,2.2502822136832305E-5,-4.372999842778178,-4.372999842778178,2.2502822136832305E-5
9000,0.010087763058028892,0.18575076641539084,0.49995325869148455,0.1002308577066275,0.21368651722155876,1.995814717548533,normal,2.0777563462187236E-5,-4.339330786427588,-4.339330786427588,2.0777563462187236E-5
9000,0.01,1.2177495520755974,0.4998071958649614,0.1007814971888754,0.01,2.0,normal,2.3247273572741964E-5,-4.568674202443985,-4.568674202443985,2.3247273572741964E-5
9000,0.011011265149402438,1.2074220726174492,0.4999251585585086,0.10080077861061167,0.140404089026544,1.9998296781928482,normal,2.261898388284353E-5,-4.423163983757759,-4.423163983757759,2.261898388284353E-5
9000,0.033629407565615665,1.5,0.497888398492824,0.10096615777087481,0.1452042293436406,1.998731704430954,normal,2.2988131393391207E-5,-4.504144728674266,-4.504144728674266,2.2988131393391207E-5
9000,0.01,1.1727317455065827,0.49972445297402257,0.1,0.01,2.0,normal,2.3248611702146488E-5,-4.601707175328077,-4.601707175328077,2.3248611702146488E-5
9000,0.010888381596942677,1.2357141595119223,0.5,0.10082600818257467,0.1435704069911474,1.9999931822980228,normal,2.30790473557522E-5,-4.5261200639621695,-4.5261200639621695,2.30790473557522E-5
9000,0.010248915912973626,1.1459996689256162,0.4936194381320094,0.10016476370890869,0.053094211728872374,1.992946676153282,log-normal,5.120420412361931E-5,-10.623465281227201,-10.623465281227201,5.120420412361931E-5
9000,0.010000214078691618,1.4669804027925473,0.49974160700923,0.1,0.09295156181035517,2.0,normal,2.2926140620286937E-5,-4.43933980114012,-4.43933980114012,2.2926140620286937E-5
9000,0.01,1.2646089512806145,0.49988568314532045,0.10065222577240845,0.06105005039222469,2.0,normal,2.3488487122188092E-5,-4.6573048508846,-4.6573048508846,2.3488487122188092E-5
9000,0.013951765339007206,0.12673422908006146,0.5,0.10046640655035641,0.2911717275010252,1.999670627711968,normal,1.974509512824461E-5,-4.2212246797588335,-4.2212246797588335,1.974509512824461E-5
9000,0.013260087640319329,1.1637161709126085,0.4995229161737001,0.1001694719970926,0.06165838606658048,1.9942142267876342,normal,2.3699131656705108E-5,-4.666608874439657,-4.666608874439657,2.3699131656705108E-5
9000,0.01019999386629842,0.02088969303316529,0.4976774257391909,0.10658311991270489,0.39380442897055373,1.9728577893593633,normal,1.6187731508031977E-5,-3.806511090955224,-3.806511090955224,1.6187731508031977E-5
9000,0.01,0.04909780702701608,0.4978403326970963,0.10688933829441272,0.4218834556966821,1.9775734565967031,normal,1.9444660889672072E-5,-3.8143151955395265,-3.8143151955395265,1.9444660889672072E-5
9000,0.010000548399000438,1.3281325790279497,0.4995115745107286,0.10264325564197897,0.09678900172886243,1.9935903981098884,normal,2.4036199329094647E-5,-4.719962535614663,-4.719962535614663,2.4036199329094647E-5
