evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
2000,0.01,1.2802682187170127,0.5,0.1,0.6736310500677968,1.9074552795197164,normal,3.9722699200227015E-6,-3.757569747860246,-3.757569747860246,3.9722699200227015E-6
2000,0.027182108671411166,1.2860853068781666,0.43671981282497135,0.1019785921253548,0.01351236634901897,2.0,log-normal,1.3612166648743719E-5,-9.515653805874717,-9.515653805874717,1.3612166648743719E-5
2000,0.010139590467490333,1.4809484726566124,0.4311749959862919,0.10090570731970824,0.07011877488326045,1.9999537299643289,normal,5.502840057568591E-6,-4.566806178931682,-4.566806178931682,5.502840057568591E-6
2000,0.01,1.2529167524045492,0.4973239294404748,0.10000085160770594,0.6716980986438899,1.9091800264918224,log-normal,7.930985147313527E-6,-6.684661151595076,-6.684661151595076,7.930985147313527E-6
2000,0.01863007723159217,1.2833741575225075,0.49970208457229137,0.10226741708992426,0.21798335970528346,1.9999371468493137,log-normal,8.27721043672653E-6,-7.47691739332405,-7.47691739332405,8.27721043672653E-6
2000,0.011064722993060699,1.383456291039663,0.4277467293486056,0.1,0.030782709698218558,2.0,log-normal,1.2119598472927235E-5,-9.268380390537976,-9.268380390537976,1.2119598472927235E-5
2000,0.010073179121193265,1.4893473141366178,0.4305869947696016,0.10009612032330115,0.048861628266857124,1.9999999999999998,log-normal,1.2220375807337298E-5,-9.412468354289285,-9.412468354289285,1.2220375807337298E-5
2000,0.018615272997464676,1.24336249146478,0.49978775704712297,0.10214125793500406,0.16650275501526826,1.9999999999999998,log-normal,8.988963388312936E-6,-8.877112139687974,-8.877112139687974,8.988963388312936E-6
2000,0.026874222429897232,1.2848694607091269,0.436380497384354,0.10209174818368458,0.01,2.0,log-normal,8.474352697964186E-6,-8.608784570526815,-8.608784570526815,8.474352697964186E-6
2000,0.019107571438301555,1.2552760853280724,0.49968460884853727,0.10216262485816743,0.1635744634684579,2.0,log-normal,1.00763108189858E-5,-8.958347397147886,-8.958347397147886,1.00763108189858E-5
2000,0.0339841516822044,1.4299401053755576,0.4333544360846387,0.1,0.07372343015975769,2.0,log-normal,1.049078618199848E-5,-9.238088964249412,-9.238088964249412,1.049078618199848E-5
2000,0.026615620690454145,1.29906329947173,0.4377222461840323,0.10214921027955177,0.011284466189262094,1.9999999584834294,normal,5.445574654840375E-6,-4.532719045185888,-4.532719045185888,5.445574654840375E-6
2000,0.010470393705496515,1.5,0.43091110291330814,0.10129956022047866,0.11202850638257413,1.9999999999999998,log-normal,1.0403279641928107E-5,-9.012764685190728,-9.012764685190728,1.0403279641928107E-5
2000,0.02557337316144058,1.3159118157788472,0.4928753866616704,0.10236583457243845,0.01,2.0,log-normal,1.0370254100743568E-5,-8.984145497983508,-8.984145497983508,1.0370254100743568E-5
2000,0.01834810744727368,1.2430085535822617,0.4998780093169213,0.10215524513998198,0.16326590377369032,1.9999999999999996,normal,4.550776083629492E-6,-4.471254365740751,-4.471254365740751,4.550776083629492E-6
2000,0.01,1.2438638354167098,0.4999410140052646,0.1,0.1678809610678183,1.9999999424989032,normal,4.196387476074503E-6,-4.347506980277132,-4.347506980277132,4.196387476074503E-6
2000,0.0183151283484823,1.2573860736383464,0.49911711755252647,0.10216130034932276,0.1261511552961979,1.9992731748883472,normal,4.3874643266871024E-6,-4.397784059995036,-4.397784059995036,4.3874643266871024E-6
2000,0.026365572002705222,1.3199584027845632,0.49479834607751677,0.10238185243635956,0.01,1.9999547217811862,normal,4.497467657130238E-6,-4.437770967226167,-4.437770967226167,4.497467657130238E-6
2000,0.02529454348421995,1.3173765606193366,0.5,0.10204228978921978,0.013285847831103967,1.9999456071531228,normal,4.604172980098294E-6,-4.476881790029605,-4.476881790029605,4.604172980098294E-6
2000,0.018824589082314064,1.2331980078246276,0.4934014783610203,0.10211118948484078,0.16146468907105102,1.9999956176976463,normal,4.097209766932319E-6,-4.342397537267475,-4.342397537267475,4.097209766932319E-6
2000,0.026937575079531192,1.3848522336091758,0.433106650499975,0.1,0.0684801471978547,2.0,normal,4.972385516897723E-6,-4.528602723074894,-4.528602723074894,4.972385516897723E-6
2000,0.018824589082314064,1.2331980078246279,0.4934014783610203,0.10211118948484078,0.16146468907105102,1.999995617697646,normal,4.6616948593312965E-6,-4.490207539205849,-4.490207539205849,4.6616948593312965E-6
2000,0.025900006012158895,1.3080910371643322,0.4924625510584073,0.10182402168825468,0.01,2.0,normal,4.7889137346151315E-6,-4.495472669884482,-4.495472669884482,4.7889137346151315E-6
2000,0.010784352229410316,1.348973335397145,0.43215931746773134,0.10000414931590414,0.06563170149088729,1.9999995402987882,normal,4.938165279124623E-6,-4.5265796500055115,-4.5265796500055115,4.938165279124623E-6
