evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
5000,0.01,1.2802682187170127,0.5,0.1,0.6736310500677968,1.9074552795197164,normal,3.9722699200227015E-6,-3.757569747860246,-3.757569747860246,3.9722699200227015E-6
5000,0.02706767333571626,1.2842394573828755,0.4350189755296594,0.10209790825501162,0.010047871229698848,1.9999999455655868,log-normal,1.0792402725699022E-5,-10.122458872952176,-10.122458872952176,1.0792402725699022E-5
5000,0.01,1.2529167524045492,0.4973239294404748,0.10000085160770594,0.6716980986438899,1.9091800264918224,log-normal,7.930985147313527E-6,-6.684661151595076,-6.684661151595076,7.930985147313527E-6
5000,0.025879798269066348,1.3085486219243823,0.4920224328234655,0.10181197022555988,0.01,1.9999999030872895,normal,4.28403647339531E-6,-4.6432798816650935,-4.6432798816650935,4.28403647339531E-6
5000,0.027444374088274374,1.3223030432220353,0.49918682151529054,0.10234957107637495,0.010026533359386703,1.9999516499746246,log-normal,8.064300193958802E-6,-7.309178431709862,-7.309178431709862,8.064300193958802E-6
5000,0.02524456844089649,1.321248758134645,0.5,0.10195029733234465,0.013782711555738524,1.9999492204910887,log-normal,1.0783686165301066E-5,-9.935435369643468,-9.935435369643468,1.0783686165301066E-5
5000,0.024525277636788682,1.3168595753300898,0.4950742741425493,0.10273890200952837,0.010394999063120487,2.0,log-normal,9.471323802204211E-6,-9.458202155744225,-9.458202155744225,9.471323802204211E-6
5000,0.024833525835417203,1.319058201173375,0.49945775508845514,0.1,0.017263390574665687,1.9999138414395545,log-normal,8.077428856968788E-6,-9.363938686874043,-9.363938686874043,8.077428856968788E-6
5000,0.020389548890511314,1.2357005835186143,0.5,0.10182162107265712,0.21936483331251322,2.0,log-normal,8.075509458563836E-6,-8.546291505824566,-8.546291505824566,8.075509458563836E-6
5000,0.02821341603837582,1.4979039907168645,0.49324873513201517,0.10067814460699832,0.03309564819886742,1.9997990342727345,log-normal,1.0554134484531082E-5,-9.501083792758603,-9.501083792758603,1.0554134484531082E-5
5000,0.02532631922487215,1.3033951557304675,0.4922471387616719,0.10182250324212042,0.01,1.999262462333913,log-normal,1.0580234496328922E-5,-9.506640348243883,-9.506640348243883,1.0580234496328922E-5
5000,0.019063417709903135,1.2562810874036459,0.4991579319656883,0.10215309833015063,0.12378707007842717,1.9993349991960734,normal,4.165580112373512E-6,-4.366216403790775,-4.366216403790775,4.165580112373512E-6
5000,0.018824589082314064,1.2331980078246276,0.4934014783610203,0.10211118948484078,0.16146468907105102,1.9999956176976463,normal,4.097209766932319E-6,-4.342397537267475,-4.342397537267475,4.097209766932319E-6
