evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
1000,0.01,1.2802682187170127,0.5,0.1,0.6736310500677968,1.9074552795197164,normal,3.9722699200227015E-6,-3.757569747860246,-3.757569747860246,3.9722699200227015E-6
1000,0.010760492791059215,1.2128065547749591,0.42231277432437103,0.10006800725515005,0.01,2.0,log-normal,1.03508478028208E-5,-8.564706654110001,-8.564706654110001,1.03508478028208E-5
1000,0.0108648734045461,1.2115710086628435,0.4198327204162405,0.10019761750223993,0.012286832678385113,2.0,normal,5.147369228869857E-6,-4.496734084679952,-4.496734084679952,5.147369228869857E-6
1000,0.01018318033578593,1.4863462148765711,0.4303384569264597,0.1,0.047691415367062666,1.9999999999999998,log-normal,9.94812309652629E-6,-8.274659461600415,-8.274659461600415,9.94812309652629E-6
1000,0.012936830412336845,0.6580356083964896,0.5,0.11686279169496352,0.6891906050402472,1.6141052348450597,log-normal,8.160630378924224E-6,-5.637326838776658,-5.637326838776658,8.160630378924224E-6
1000,0.019306541480001653,1.291088680352531,0.5,0.10209753021755373,0.14504802379229761,2.0,log-normal,9.365743551125645E-6,-7.927919477147775,-7.927919477147775,9.365743551125645E-6
1000,0.018448097575341327,1.2907557473804196,0.5,0.10240659626876149,0.18627093356946764,2.0,log-normal,8.779628895214902E-6,-7.0284566796533685,-7.0284566796533685,8.779628895214902E-6
1000,0.01119010129560718,1.2362975996637304,0.49998514855494686,0.1,0.666028280366306,1.969269194505337,normal,4.256666396519732E-6,-3.844862939797588,-3.844862939797588,4.256666396519732E-6
1000,0.01,1.2857464770771505,0.5,0.1,0.6740657140068773,2.0,log-normal,8.622826917580366E-6,-6.290016312516201,-6.290016312516201,8.622826917580366E-6
1000,0.010469708689525344,1.5,0.4309340448099853,0.1012884074468795,0.112838623608371,2.0,normal,4.973030460868623E-6,-4.492803312378866,-4.492803312378866,4.973030460868623E-6
1000,0.010155921917559398,1.475617032608,0.4311731309357528,0.10091347338463046,0.07009856292172564,1.9999529547595254,normal,4.78369569853153E-6,-4.358747302873294,-4.358747302873294,4.78369569853153E-6
1000,0.0362126832830849,1.4597464980454276,0.43400726387316096,0.10000000137901777,0.07607838644264082,2.0,normal,4.873974278288529E-6,-4.365001600407197,-4.365001600407197,4.873974278288529E-6
