evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,oppAverageDiversity,oppAverageUtility,evolution$samples
32000,1.4438862950601141,0.46689994761903664,0.4965181505700689,0.1,0.01,2.0,log-normal,-0.9930860869384025,-8.784744283639697,1
32000,0.2402323413120262,0.8894875483432633,0.4997692143910186,0.7224317248723526,0.021310034322879125,1.9994505534848384,log-normal,-0.9820117391135865,-28.52550239730052,1
32000,1.4987388229600502,1.5,0.499971053353879,0.1,0.012790827976043058,1.9979616275207344,log-normal,-0.9925654075350915,-18.05603265336169,1
32000,1.485042682157876,0.8784331701955881,0.4997852805546124,0.10042427216263047,0.03139137129418883,1.9999399457215612,log-normal,-0.9908566343361508,-19.788383249176377,1
32000,1.4523767758167612,0.36721228692034114,0.5,0.6186503910554318,0.01,1.9615229363607602,log-normal,-0.985049834095227,-20.272343099751843,1
32000,1.4983438567033789,1.0014844115040922,0.4736136451245358,0.10017754884106118,0.015584121909952323,1.9998840254859258,log-normal,-0.9928953589358847,-10.405952010861286,1
32000,1.5,1.5,0.5,0.10000448486160693,0.01,1.9983578722118993,normal,-0.988558504608275,-4.532190763620209,3
32000,1.4949871886616057,1.5,0.49981840628387214,0.1,0.019534982797942683,1.997607316522338,log-normal,-0.9866446422168377,-11.249903622302938,2
32000,1.5,0.6732549275192742,0.4959432504025545,0.10012040266902383,0.029446493242774034,2.0,log-normal,-0.9776810996476394,-11.694198023420416,3
32000,1.4861563205405253,1.5,0.4990914318546851,0.10061823199515986,0.03718641069828978,1.9986328748913655,log-normal,-0.9813665795661021,-12.452806211660802,2
32000,1.4437677634936203,1.31794873383577,0.4997215994119407,0.10030598811022923,0.01,1.9998863993755698,log-normal,-0.9928902144064902,-14.646372245243839,1
32000,1.5,0.6636056420778009,0.49664893385904385,0.10017522665194757,0.027784183259207035,1.999905956794124,log-normal,-0.9802470702422921,-9.297369243475995,6
32000,1.452967990081822,1.3540648170282794,0.4998144340137669,0.10014609765963127,0.012126859875368129,1.9999065925001018,log-normal,-0.9805311915269679,-9.417089444025008,5
32000,1.43340029521994,0.01,0.5,0.10000528353150974,0.020406355754013564,1.9999310341055605,log-normal,-0.9857241302251154,-7.641831236276671,100
32000,1.4904236572301734,0.9948831383394972,0.4996925375389601,0.1,0.010272665104483332,1.9988474948864425,log-normal,-0.9807091864664973,-13.098258486058166,2
32000,1.4521973486223172,1.287341983536194,0.49913125559081456,0.10014019842170901,0.014365906892877967,1.9999555528885054,log-normal,-0.9828482232021034,-10.026468934485091,4
32000,1.2284269308756173,0.43620758375574004,0.4999556909877208,0.10021774556628277,0.03783913262950811,1.9991679877934585,log-normal,-0.97907734660088,-10.287315353927774,12
32000,1.4995710069495922,1.1618756709143432,0.49973087656517096,0.10000033761319042,0.04286420591802396,2.0,log-normal,-0.9771351336605975,-13.402855387703909,2
32000,1.4796297419839586,0.40458470595838714,0.4999929052325728,0.1023015679828105,0.028204323359375304,2.0,normal,-0.9889345822945654,-4.633976152958734,2
32000,1.48303973311251,0.9004210193744153,0.5,0.10081421779473065,0.019845397758733074,1.999928211195423,log-normal,-0.9796625018974339,-9.326633777451558,9
32000,1.498852117901031,1.4857955568334091,0.49995843308023713,0.10004473472871316,0.01228822925712522,1.9979677033797887,log-normal,-0.9787061818914281,-8.960648408729421,77
32000,1.4961394125463898,0.5115442215204351,0.4999825600793155,0.10036442786794013,0.026253204372820416,2.0,log-normal,-0.9827709442536127,-8.522748787114326,7
32000,1.5,0.4362877196198856,0.49968766201935017,0.1048889491646928,0.0279597863968927,1.9999959532052805,log-normal,-0.9793345963839789,-8.740705251112598,39
32000,1.5,0.4370364960074977,0.4957067798203893,0.1,0.025971808960524256,1.9991985944595645,normal,-0.9884195520996361,-4.291047658732253,15
32000,1.4490604903755975,0.09730402070159191,0.49999999999999994,0.1,0.020878994639498945,1.9997683577248608,log-normal,-0.9808218672807916,-8.641175874708246,10
32000,1.4778132558011217,0.6963726853901058,0.4967218639220586,0.1024980987881624,0.03239423030509254,1.9999615346469988,log-normal,-0.9781311177817529,-8.216018323472191,100
32000,1.2171337412289382,0.5790676184666638,0.5,0.10237349804490967,0.02165208031201529,2.0,log-normal,-0.9756646492602091,-9.039274591724523,14
32000,1.4251150653903428,0.9242037325524897,0.4940945311840511,0.10000019648320665,0.023599036538003465,1.9960632793533588,log-normal,-0.9784298646617114,-8.966171981026275,14
32000,1.4621034287363888,1.5,0.4988684826923789,0.10060443139012698,0.03549265237730824,1.999167837219754,log-normal,-0.978309747282238,-8.993147851341867,23
32000,1.4676205912188824,0.16047230814630892,0.4764418439493739,0.1,0.01123314459649024,1.9999465814568624,log-normal,-0.9789103447203215,-8.093129093583055,55
32000,1.427088544256118,0.9120819635553471,0.4951994628088044,0.10000287305643134,0.023535343331771166,1.9956989467590018,log-normal,-0.978144160687213,-8.430080488201753,96
32000,1.4601256762554309,1.495456221028883,0.4999148907423541,0.10014976594004328,0.010223761258719507,1.9999049599740506,log-normal,-0.9769478786191115,-8.358619078365933,100
32000,1.5,0.7867858448026271,0.49898806991355615,0.1,0.03749925069938142,1.9995105039930547,log-normal,-0.980237627587931,-10.240685544191397,3
