evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,oppAverageDiversity,oppAverageUtility,evolution$samples
40000,1.4983386295702152,0.7523284970478418,0.5,0.1000011247835901,0.02431762098712071,1.9999995789391014,log-normal,-0.9934420065544824,-10.30620778358084,1
40000,0.06653106909609006,1.44861069572138,0.4999811894058211,0.8643980298164332,0.019936742287104518,1.9996075319999238,log-normal,-0.6874331707204324,-28.862189701032538,1
40000,1.4881327058217355,0.6609015969410629,0.4959543668500343,0.10019579357195965,0.02793516209473692,1.9999911075992407,log-normal,-0.9738064127221397,-24.06628559222803,1
40000,1.481592948379239,0.7909044518221294,0.5,0.11123823494546486,0.04166654887059377,1.9999803066861046,normal,-0.9892724608417027,-4.800149507809852,2
40000,1.499998217984834,1.4681022069879772,0.5,0.10212716538244246,0.02477275115654227,1.9999647906054716,log-normal,-0.9774964869529404,-19.28017289853074,1
40000,0.2715462738561317,1.1618603176800661,0.49999183592304947,0.804542644875521,0.013394673355076693,1.9905586907962969,log-normal,-0.93960934039798,-23.003239227642187,2
40000,1.499993002306449,1.2237008100761915,0.499992980239518,0.10000092995371072,0.010848585495981541,1.9979264610260417,log-normal,-0.981841795575443,-14.211192673243351,2
40000,1.4936203198215887,1.5,0.49893678553724324,0.10139114466982978,0.03799058386042172,1.9990087860999526,log-normal,-0.981182602589551,-10.705348958141565,4
40000,1.490049171476904,1.3103070464126094,0.4999750285713274,0.10006255571883926,0.018051807585934276,1.9981249470767242,log-normal,-0.9926224095227897,-16.300246042529906,1
40000,1.4816518488236414,0.774929815893431,0.4995038912592002,0.10001582785701728,0.04463121254670217,1.9999293786873655,log-normal,-0.9923472343110212,-18.705171220951037,1
40000,1.4994753937932042,1.0926869519489544,0.4999401634216506,0.10059384067507916,0.02408618023933,1.9996707500546027,log-normal,-0.9770147390775169,-20.644678306584062,1
40000,1.422932131374664,0.5503046902404543,0.4941067152860778,0.1000982260563792,0.030592997329746643,2.0,log-normal,-0.9842532712746049,-8.132682613643324,3
40000,1.4088045308979105,1.5,0.4996978053333119,0.10032380788200328,0.043618832199770766,2.0,log-normal,-0.9821714442167817,-12.328647437759786,2
40000,1.476431824356998,0.37580412733241236,0.5,0.10005191407532966,0.02730032531648756,1.9988413696884972,log-normal,-0.9769517361161867,-10.530203678500747,5
40000,1.4119652876357978,0.49199733165366377,0.49993872750151686,0.10055227479106496,0.02964193328331647,1.9989188769394997,log-normal,-0.9779155869864145,-8.612818217510048,49
40000,1.4783248596466143,0.2870190980077347,0.5,0.10000066859534318,0.027105514412159207,1.9989585256210987,normal,-0.9893515316069257,-4.619249531916256,3
40000,1.4771335439080127,0.8709770385279757,0.49993525476324197,0.10112708570777726,0.017008244915667162,1.9999418374939641,log-normal,-0.9851182259946335,-9.683160816298058,2
40000,1.475836199297943,0.5987789699453795,0.4990042960543277,0.10161643233965058,0.015095162145290643,1.999958857507153,log-normal,-0.9814458748982706,-8.524010253300926,7
40000,1.4812012207837484,0.6091464855194101,0.49999655657938175,0.1,0.02007875462994716,2.0,log-normal,-0.988410831712995,-7.452964460371795,3
40000,1.5,0.7903330619656694,0.49998353349802305,0.10125377753756898,0.04186139232489801,1.9999282709463408,log-normal,-0.9786177057479746,-8.959152180364564,17
40000,1.5,1.3715630992199368,0.49894986806653263,0.10140946029028448,0.04069353615375996,1.9989638422633975,log-normal,-0.9780109392323209,-9.104282647509788,20
40000,1.3560819207579435,1.3323689865792618,0.5,0.1,0.017716411748170128,1.9984862602584499,log-normal,-0.9773397762438689,-8.6909586299865,96
40000,1.4016970725758149,0.6091252863744226,0.49315558234640516,0.10020370793252394,0.03135352124698961,1.99977436526909,log-normal,-0.9770233844031985,-10.004943730354597,5
40000,1.5,0.2774724327850776,0.49999220844247044,0.1,0.02034171811763344,2.0,normal,-0.9888214405908292,-4.548563127898745,5
40000,1.469100815818469,0.8150586823865992,0.5,0.10083408858547838,0.01737684240290467,1.999959321770834,normal,-0.9890856898915008,-4.489189517918959,14
40000,1.4988948461391602,0.9965408307162001,0.4999708091463495,0.10006427711268981,0.030524697815496354,1.9998242809019369,log-normal,-0.9809962665742267,-9.020212181828875,9
40000,1.4761606293432101,0.9394111046216334,0.49980470979927344,0.1,0.020728116508468897,1.9993827732072782,log-normal,-0.9845953410422446,-10.298767792894196,2
40000,1.425277171879501,0.2634046123994728,0.49856790605504825,0.1000008896413364,0.021352256331183088,1.9999986703657542,log-normal,-0.9931382476146621,-13.087623050657273,1
40000,1.400831573675431,0.6335139521657246,0.49985559600558865,0.10036393515089602,0.02965300585115241,1.9986294408431822,log-normal,-0.9799652151379011,-8.17888047365595,25
40000,1.4154898468413044,0.01,0.4985828478075055,0.1,0.02086559954556802,2.0,log-normal,-0.9860169019024262,-7.852098681336155,100
40000,1.3801827367697816,0.5877057900604453,0.5,0.10003538900991431,0.018903377081036146,1.999889095030169,log-normal,-0.9769742927073957,-9.153929675318516,19
40000,1.4999999999999998,0.13828233545569363,0.4999578359478536,0.10217871787464836,0.032158553856705664,2.0,normal,-0.9883379959346538,-4.2522960506521725,100
40000,1.5,0.7426990807026529,0.4999999182528275,0.10000346253801237,0.030730174292162377,1.9999999986124013,log-normal,-0.979636923613616,-9.15664554285066,8
40000,1.5,0.01,0.5,0.1,0.026433622952974835,2.0,log-normal,-0.9858891918527871,-7.884470987853701,77
40000,1.407851585832943,0.01,0.49854827445744443,0.10035304198548455,0.020901610253103838,1.9999999999999998,log-normal,-0.9856111248977492,-7.968145075701719,100
40000,1.4619736913131052,1.3691914429257963,0.49963572257559835,0.10021748367674947,0.01257059970872664,1.9970456690178597,log-normal,-0.9776627676841853,-8.776573596599242,43
40000,1.44018045215296,0.5134409388906397,0.49994374959779203,0.1270540030661428,0.02053193270589073,1.9687894655156413,log-normal,-0.9778552289121207,-8.147197635031311,94
40000,1.4820156106944893,0.832869735586464,0.4999964288405476,0.1102550212000324,0.03583122442963101,1.9999140523897077,log-normal,-0.9839637346018747,-18.749488098202605,1
40000,1.4818642846398498,1.0681108246094742,0.49958957054576314,0.10002923542976837,0.03467815481712654,1.9999710999937506,log-normal,-0.9812478952814254,-8.132409225778236,9
40000,1.5,0.7282206229648924,0.49997271665816323,0.10000877590695045,0.030471893028876103,2.0,normal,-0.988327816989659,-4.438787380517209,31
40000,1.5,0.01,0.49964454599121705,0.10137716226702041,0.037772498846137155,2.0,log-normal,-0.9862289273647638,-7.736457911684626,83
40000,1.4747392918314552,1.0568329446533957,0.49991873806556425,0.10004210944479464,0.011184265872899956,1.9998181837736793,log-normal,-0.9772329996536134,-9.572450251182902,5
40000,1.2512147311703803,0.01,0.49999215640254324,0.10000536659142041,0.032275818542646405,1.9991765350626767,log-normal,-0.9864268303003597,-7.622019504501518,72
40000,1.4802544967008542,0.7245408435066875,0.49885673276348214,0.10075669942492298,0.014601392121964884,1.9999633180301362,log-normal,-0.9769914857812444,-9.927569270830894,7
40000,1.413378565337159,0.010127811625454737,0.4985837396377882,0.10002651076623584,0.020893604318090314,1.9999991528291878,log-normal,-0.9861565099460148,-7.769947900064977,100
40000,1.490045097322264,1.3362395279893424,0.49989259063936886,0.10015020371519974,0.015593882094448366,1.9999918121865194,log-normal,-0.9858109595531359,-8.875023910992915,2
40000,1.4704573537649956,1.4895034399239098,0.4999008254334636,0.1,0.011490595186337839,1.9987402703611978,log-normal,-0.976841399308473,-8.847329704535905,71
40000,1.5,0.17532725430280655,0.5,0.10148036435973282,0.034686028902652793,2.0,normal,-0.9884568591334071,-4.29926026516798,60
40000,1.484633273112384,0.0826083133848087,0.4999750556171899,0.10000069929327222,0.030062584191315758,1.9988627021136305,log-normal,-0.9871593595651815,-7.987764340917561,3
40000,1.4981827849645648,1.4296529117990489,0.49932091938493545,0.10000245530929601,0.017335341646810255,1.9994380796891118,log-normal,-0.9801909648366415,-9.17959623119798,5
40000,1.3314094545764845,0.24578094829447192,0.4980578582596482,0.1,0.019758825657722162,2.0,log-normal,-0.9781737422434968,-8.101178556205294,100
40000,1.032405609575374,0.6357536994748098,0.49757327817646585,0.10011063822224396,0.01047817030276272,1.9997246402896722,log-normal,-0.9800697855070133,-8.776407813377348,22
40000,1.477071989122252,0.8039851403343684,0.49986533139907713,0.10005839311429315,0.022133943734560162,1.9992733053382525,log-normal,-0.9775202206619107,-8.346217390331184,100
40000,1.5,0.3307217737307994,0.4997959224558648,0.10003552578363711,0.022933160275761408,1.9988596980082063,log-normal,-0.9783726384652685,-8.466590683204258,26
40000,1.4792241031483975,0.720654501531128,0.49880158715648704,0.10157816134279324,0.016044571153484784,1.9999641073805854,log-normal,-0.9783116698484551,-8.349937276882532,63
40000,1.4532105876350339,1.308606507051821,0.4997531090822368,0.10035159670133215,0.010673822273026044,1.9999406366572563,log-normal,-0.9764365201205721,-8.4867696237525,100
40000,1.4811356592582847,0.8261523469060391,0.49999999999999994,0.10972475466489429,0.041202711381867575,1.9999270424454112,log-normal,-0.9785490814652331,-7.989911297115107,40
40000,1.4761533568315341,0.9398778073657258,0.4998049920454895,0.1,0.02058161557035774,1.9993820460856577,normal,-0.9881164650981319,-4.430638008563774,100
