evolution$generation,evolution$evaluated,gravityDecay,innovationDecay,mutationRate,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
2000,2000,0.24159747986729183,1.4910163756391672,0.5,0.01,1.9992493322900513,log-normal,1.8885786496879398E-4,-8.493072374031891,-8.493072374031891,1.8885786496879398E-4
2000,2000,0.23162976560841783,0.01,0.4981630975285622,0.33582048435630246,1.9992780885491053,normal,5.021541248474663E-5,-3.4891955661123655,-3.4891955661123655,5.021541248474663E-5
2000,2000,0.30165972608215147,0.4429221649119778,0.48720587212358657,0.01,2.0,log-normal,1.7059897886187602E-4,-8.2301507578034,-8.2301507578034,1.7059897886187602E-4
2000,2000,0.07552661718791506,0.41526579970578437,0.49218942307803865,0.01,1.9940284387413771,log-normal,1.3997375254212087E-4,-8.159479069776271,-8.159479069776271,1.3997375254212087E-4
2000,2000,0.30475153488627255,0.07460691503074372,0.49667596529163566,0.10985984800518167,1.9990717256824273,log-normal,8.77954223703599E-5,-6.2618225652167805,-6.2618225652167805,8.77954223703599E-5
2000,2000,0.014541442628516237,0.01566230391696953,0.49743386764926084,0.01,2.0,log-normal,6.637406160344581E-5,-5.675824894898501,-5.675824894898501,6.637406160344581E-5
2000,2000,0.3184564358007969,0.4276789086101302,0.48721324719485054,0.01348590603176111,1.9983546717464,log-normal,1.313572507107684E-4,-6.825973993577799,-6.825973993577799,1.313572507107684E-4
2000,2000,0.6372801462679777,0.20946511001407891,0.49370489816560964,0.09873695907365614,2.0,log-normal,1.256871018835667E-4,-6.775122650106205,-6.775122650106205,1.256871018835667E-4
2000,2000,0.18416627319580298,0.46627283751424636,0.49750799254532696,0.02376781886680634,1.9754580629497427,log-normal,9.853489907699962E-5,-6.683074188930178,-6.683074188930178,9.853489907699962E-5
2000,2000,0.24704142864335243,0.47235591361826973,0.4882859139007198,0.07378931690112679,1.966422755544184,log-normal,1.3794556033446768E-4,-6.8613974048393205,-6.8613974048393205,1.3794556033446768E-4
2000,2000,0.03396033561277402,0.06106031074841266,0.4977043934144453,0.01,1.9995236045771614,log-normal,7.270743432293964E-5,-5.675959661878833,-5.675959661878833,7.270743432293964E-5
2000,2000,0.17013311276957557,0.4048166484673708,0.4999991350087341,0.1073428143278089,1.9290025516517666,normal,5.5224628689034085E-5,-4.299913115914919,-4.299913115914919,5.5224628689034085E-5
2000,2000,0.18562924823572272,0.03506814846588249,0.4984215060355648,0.2006392844476013,1.9999874887493039,normal,5.2539407619328556E-5,-3.596886592702588,-3.596886592702588,5.2539407619328556E-5
