evolution$generation,evolution$evaluated,gravityDecay,innovationDecay,mutationRate,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
5000,5000,0.13560748156827337,0.44124539365108506,0.49978564269182035,0.10806704880954268,1.9302411414188898,log-normal,1.820608883467568E-4,-8.88435361144521,-8.88435361144521,1.820608883467568E-4
5000,5000,0.01,0.01,0.4991417940309836,0.056776709085033225,1.999952853100135,normal,5.019469931621432E-5,-3.8284921578297393,-3.8284921578297393,5.019469931621432E-5
5000,5000,0.1336050090218522,0.40959023627510005,0.5,0.12578596037133305,1.9963858244257948,log-normal,7.302070299924386E-5,-7.582794746545526,-7.582794746545526,7.302070299924386E-5
5000,5000,0.24147203990025556,0.538730350657502,0.49856650896931637,0.01,2.0,log-normal,1.1179127547312379E-4,-7.975365789706757,-7.975365789706757,1.1179127547312379E-4
5000,5000,0.07552661718791506,0.41526579970578437,0.49218942307803865,0.01,1.9940284387413771,log-normal,1.3997375254212087E-4,-8.159479069776271,-8.159479069776271,1.3997375254212087E-4
5000,5000,0.2241355379863929,0.46623543617906144,0.4978225583339472,0.03476375881122935,1.9918403847532866,log-normal,1.7169897575620017E-4,-8.30853012581684,-8.30853012581684,1.7169897575620017E-4
5000,5000,0.17013311276957557,0.4048166484673708,0.4999991350087341,0.1073428143278089,1.9290025516517666,normal,5.5224628689034085E-5,-4.299913115914919,-4.299913115914919,5.5224628689034085E-5
5000,5000,0.17981519869619383,0.1852326565156388,0.4983923259956207,0.22354748916468062,2.0,log-normal,6.713963249070708E-5,-6.16407970113298,-6.16407970113298,6.713963249070708E-5
5000,5000,0.4695876435573684,0.31629042378620165,0.48926579107063933,0.18173146588298483,1.9999628776242402,log-normal,1.4285836050138137E-4,-8.200003996247046,-8.200003996247046,1.4285836050138137E-4
5000,5000,0.304534346961367,0.01,0.49614990847485874,0.09978726661729923,1.998119499728581,normal,5.3340979390604845E-5,-3.8833442697905953,-3.8833442697905953,5.3340979390604845E-5
5000,5000,0.22435667844377588,0.47197200948753376,0.48583403748751186,0.0127138208373425,1.967985226233341,log-normal,1.5992042092101476E-4,-8.26942883530938,-8.26942883530938,1.5992042092101476E-4
5000,5000,0.014541442628516237,0.01566230391696953,0.49743386764926084,0.01,2.0,log-normal,6.637406160344581E-5,-5.675824894898501,-5.675824894898501,6.637406160344581E-5
