evolution$generation,evolution$evaluated,gravityDecay,innovationDecay,mutationRate,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
2000,2000,0.22235520796260475,0.23568682800868998,0.4865926733943578,0.012127943670640781,2.0,log-normal,9.405580589730408E-5,-9.270329879157647,-9.270329879157647,9.405580589730408E-5
2000,2000,0.09776269838804853,0.01,0.49984591601608724,0.012180499762959592,1.9257065476545643,normal,2.149695106522504E-5,-4.105345188317488,-4.105345188317488,2.149695106522504E-5
2000,2000,0.32680585803163853,0.21966120788187868,0.4869926048056431,0.01636291736346254,1.9999997392661388,log-normal,7.917216107691246E-5,-8.778339763889733,-8.778339763889733,7.917216107691246E-5
2000,2000,0.05922893035041759,0.28405877109260336,0.5,0.01917041000491125,1.9831719033916453,log-normal,6.641711300300558E-5,-7.915465806813246,-7.915465806813246,6.641711300300558E-5
2000,2000,0.219207900514872,0.2921089744516852,0.5,0.02590142386169736,2.0,log-normal,7.606753231728235E-5,-7.972332406611134,-7.972332406611134,7.606753231728235E-5
2000,2000,0.03654286549129313,0.2972135969859652,0.49942829272046957,0.010648496128744292,1.9987941645848883,normal,3.6605818534015164E-5,-4.563059525523416,-4.563059525523416,3.6605818534015164E-5
2000,2000,0.11135248678040187,0.012354539255111787,0.5,0.012309702874315086,1.8820408814879968,log-normal,4.344522172480117E-5,-5.951911865030562,-5.951911865030562,4.344522172480117E-5
2000,2000,0.010432439708739112,0.3482615760787626,0.4999986643896544,0.018248596697621716,1.999998990233903,normal,3.573280142516599E-5,-4.378359965707256,-4.378359965707256,3.573280142516599E-5
2000,2000,0.32353870394878614,1.4189031775650298,0.5,0.010065104312528439,2.0,log-normal,5.601730926002567E-5,-7.455518996705793,-7.455518996705793,5.601730926002567E-5
2000,2000,0.0896923939008252,0.1333498847840662,0.498429625244377,0.05571143900630017,1.896133331927525,log-normal,4.5606788224719676E-5,-7.413769819017802,-7.413769819017802,4.5606788224719676E-5
2000,2000,0.20730813054788352,0.01,0.4995930384030308,0.022430407669662082,1.7736846221219686,log-normal,3.9771426939962885E-5,-5.940932066691563,-5.940932066691563,3.9771426939962885E-5
2000,2000,0.01175244708811004,0.2756101641645959,0.4987036218238602,0.01,1.9575714055979039,log-normal,7.863678353108024E-5,-8.187781542420183,-8.187781542420183,7.863678353108024E-5
2000,2000,0.011049073302713557,0.2675186100102666,0.5,0.025494839893383272,1.9928453076498442,normal,2.929782481415791E-5,-4.337179399986258,-4.337179399986258,2.929782481415791E-5
