evolution$generation,evolution$evaluated,gravityDecay,innovationDecay,mutationRate,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
1000,1000,0.32598830379909577,0.3303368735466483,0.48559382852388705,0.01,2.0,log-normal,8.750170613628753E-5,-8.535590992696147,-8.535590992696147,8.750170613628753E-5
1000,1000,0.29989862016001834,0.01,0.49953590266177433,0.022311918791826514,1.76547466749754,normal,2.4507505400253922E-5,-3.849268294605214,-3.849268294605214,2.4507505400253922E-5
1000,1000,0.3272670060273015,0.22721519441103596,0.48694264816923055,0.016204563777036565,1.9999999236058785,log-normal,8.469699092384758E-5,-8.20542607566382,-8.20542607566382,8.469699092384758E-5
1000,1000,0.0896923939008252,0.1333498847840662,0.498429625244377,0.05571143900630017,1.896133331927525,log-normal,4.5606788224719676E-5,-7.413769819017802,-7.413769819017802,4.5606788224719676E-5
1000,1000,0.3286651659917431,0.3829073755989349,0.47553665286282704,0.02734541414295589,1.9873471945990555,log-normal,7.592289024632392E-5,-7.557968157965855,-7.557968157965855,7.592289024632392E-5
1000,1000,0.32353870394878614,1.4189031775650298,0.5,0.010065104312528439,2.0,log-normal,5.601730926002567E-5,-7.455518996705793,-7.455518996705793,5.601730926002567E-5
1000,1000,0.32358141482023084,0.6001068569000267,0.49046515417421754,0.02212678449360808,2.0,normal,4.348313386437156E-5,-4.398923378625275,-4.398923378625275,4.348313386437156E-5
1000,1000,0.3299655500269307,0.4258181725301729,0.47556330298645894,0.028344954599821122,1.9800946506469421,normal,4.3287399920041826E-5,-4.33301769362187,-4.33301769362187,4.3287399920041826E-5
1000,1000,0.3264037820280491,0.22956962043065846,0.48679669267570613,0.015079716236418416,2.0,normal,4.047923240971135E-5,-4.286371648795935,-4.286371648795935,4.047923240971135E-5
1000,1000,0.043708064230581586,0.28403338128109357,0.5,0.01218241516504392,1.990215059728905,normal,3.740386424883632E-5,-4.123777867710253,-4.123777867710253,3.740386424883632E-5
1000,1000,0.11257844451046486,0.12577918034940105,0.49786444929823714,0.013051780155716414,1.905881482598031,normal,3.073428877240557E-5,-4.120317008762468,-4.120317008762468,3.073428877240557E-5
