evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
1000,1.5,0.43526503614499734,0.24527479550309025,0.1,0.31165497119915553,1.9315575935862772,log-normal,1.043258544158769E-4,-8.245024135959376,-8.245024135959376,1.043258544158769E-4
1000,0.060463191176140796,0.1137351445283903,0.5,0.10196646407310263,0.7929751312065138,2.0,normal,1.1337692830150157E-5,-3.6872234079778217,-3.6872234079778217,1.1337692830150157E-5
1000,0.8863454668910267,0.2966071615443046,0.29012399039877806,0.10300137180081699,0.11351437055681075,1.9529151888854,log-normal,9.508381175857317E-5,-8.09390106344593,-8.09390106344593,9.508381175857317E-5
1000,1.2924143372391754,0.28728405971657833,0.32689594199155586,0.10347230807133365,0.2200931582783652,1.9698571553799895,log-normal,8.748727869299511E-5,-7.994074684912233,-7.994074684912233,8.748727869299511E-5
1000,0.01,0.3622877861724541,0.3197902795835425,0.10091081982430367,0.8789306466710617,2.0,normal,1.9196952931930597E-5,-4.01966923012436,-4.01966923012436,1.9196952931930597E-5
1000,0.018912893438561354,0.21824451092193226,0.4978955258097754,0.10233608947908833,0.8196245920252571,1.997289935405786,log-normal,2.401081735052212E-5,-5.980494956863295,-5.980494956863295,2.401081735052212E-5
1000,0.018396792225246483,0.23838524386341875,0.5,0.1023330764658045,0.8213402592869529,1.9961232035322842,log-normal,2.572410673961947E-5,-6.125087668241449,-6.125087668241449,2.572410673961947E-5
1000,0.17761728926902023,0.2606764517429313,0.48054719505129795,0.10134067232062596,0.6995421240487961,1.968103913864771,log-normal,2.668705037058348E-5,-6.692913014787145,-6.692913014787145,2.668705037058348E-5
1000,1.3286206170528894,0.3319140668141509,0.30264455280974445,0.1,0.15897605959152789,1.951663840735633,log-normal,8.282860490689577E-5,-7.7025919459250325,-7.7025919459250325,8.282860490689577E-5
1000,0.16024316770730182,0.599060134293348,0.45414290730428347,0.10130954914131395,0.7244557219234049,2.0,log-normal,3.131072551134864E-5,-7.683465534589626,-7.683465534589626,3.131072551134864E-5
1000,0.01,0.42189098094046407,0.31313621806035147,0.10013360098951912,0.7388840757563024,1.9991314578437185,normal,1.8998061260949587E-5,-4.012401384037554,-4.012401384037554,1.8998061260949587E-5
1000,0.043402223919607796,0.36403420779427204,0.4677207185219688,0.1,0.6477061697203527,1.9935998630589475,normal,1.3548868598976141E-5,-3.7285342681709532,-3.7285342681709532,1.3548868598976141E-5
1000,0.09991688431423756,0.2670805946165558,0.319359049587589,0.10000076290285675,0.7575273580022818,1.9728097251812442,log-normal,4.3259742434747775E-5,-7.700131967005462,-7.700131967005462,4.3259742434747775E-5
1000,0.07949259945958201,0.5430517814969325,0.5,0.1009892096124142,0.7504910559847047,1.970631516755197,normal,1.2541022788021903E-5,-3.6887649474814728,-3.6887649474814728,1.2541022788021903E-5
1000,0.14281467580450616,0.640938462667679,0.4680804848545321,0.10006690357368447,0.6953574082052008,1.9722691482674624,normal,1.4668297651479496E-5,-3.900426404803765,-3.900426404803765,1.4668297651479496E-5
1000,0.01,0.36852717820697783,0.4237047819966694,0.10146731218616001,0.5738451865666713,1.9643177026387963,normal,1.4740042977219661E-5,-3.9637429982997032,-3.9637429982997032,1.4740042977219661E-5
