evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
4000,0.012443541580394887,0.2896698020843625,0.4978319432633934,0.1,0.01,1.90749897842983,log-normal,3.317358719113213E-5,-9.667499165949181,-9.667499165949181,3.317358719113213E-5
4000,0.021220073092069174,0.033176307779749815,0.4981149345985745,0.1,0.6092317377821743,1.9937489660935686,normal,9.252039704296902E-6,-3.595957018370409,-3.595957018370409,9.252039704296902E-6
4000,0.1707688886157952,0.179596601813454,0.49979274086192443,0.1,0.5908192133625798,1.994111226354455,log-normal,1.804335806557699E-5,-6.423701652478885,-6.423701652478885,1.804335806557699E-5
4000,0.010275169620996836,0.2855158520531303,0.49480438648136005,0.10006164918718276,0.07559939075127185,1.9277279506979799,log-normal,2.5071358900039026E-5,-8.799668263934535,-8.799668263934535,2.5071358900039026E-5
4000,0.019741814886459118,0.32420688744904574,0.4950883313232013,0.1,0.07002853668539369,1.9645544950455813,log-normal,2.840628730088613E-5,-9.518340768347976,-9.518340768347976,2.840628730088613E-5
4000,0.02618480158909172,0.331065842581306,0.49490081006993153,0.10001024065906473,0.06993543718010535,1.962141291072247,log-normal,2.722211977635236E-5,-9.323507048359728,-9.323507048359728,2.722211977635236E-5
4000,0.01000087483143747,0.1390435848105745,0.4998018359618788,0.10144065089382309,0.6005600074614901,1.9574152127849014,log-normal,1.6383225899049408E-5,-6.267287569515739,-6.267287569515739,1.6383225899049408E-5
4000,0.014657244560758984,0.26669589822071105,0.493809453056626,0.10011698779209785,0.05442475721975532,1.9239088869440666,log-normal,2.633357518902064E-5,-8.838665263401307,-8.838665263401307,2.633357518902064E-5
4000,0.012436605436560635,0.2898832570136043,0.4978319154330679,0.1,0.010458644432857406,1.9082113493762005,log-normal,2.642961949786799E-5,-9.115355529370387,-9.115355529370387,2.642961949786799E-5
4000,0.010476211773234245,0.06826321675762773,0.5,0.10000000429211543,0.10034936760254118,1.9998645137389917,normal,1.0214814234962692E-5,-4.077313807891608,-4.077313807891608,1.0214814234962692E-5
4000,0.021368309859009886,0.037946615484777166,0.4979816603886623,0.1,0.6194148062242705,1.9938055717618959,normal,9.728180624688152E-6,-3.7911400064324035,-3.7911400064324035,9.728180624688152E-6
4000,0.022771715931091306,0.058882400094660475,0.49912443093454734,0.10051805784870799,0.6726430910114797,1.990304537331881,normal,9.557578596798796E-6,-3.6896610060877624,-3.6896610060877624,9.557578596798796E-6
4000,0.012270683285503643,0.42623537056496125,0.4995188524854918,0.10000024994655819,0.05734488735475516,1.9972702971724037,normal,1.3141443581552205E-5,-4.524269404118869,-4.524269404118869,1.3141443581552205E-5
4000,0.01,0.06864687326757475,0.5,0.10000000440644272,0.09313607826857982,1.9998168910045533,normal,1.0879811287094886E-5,-4.137243361815807,-4.137243361815807,1.0879811287094886E-5
4000,0.019076134430715458,0.33349675379400456,0.49537450863348637,0.10007917282585033,0.01,1.9644954196998632,log-normal,2.424905981078491E-5,-8.270476777538939,-8.270476777538939,2.424905981078491E-5
4000,0.020901187979764556,0.32775032356954337,0.5,0.1,0.01,1.9422406733736068,normal,1.3131204909986924E-5,-4.471843076110105,-4.471843076110105,1.3131204909986924E-5
4000,0.01844381803918964,0.3263450611351206,0.4990136344102417,0.10054628603180311,0.01,1.9629032008989844,normal,1.3913070727163383E-5,-4.5672007159086565,-4.5672007159086565,1.3913070727163383E-5
4000,0.015036465022152166,0.29631760628210974,0.5,0.1,0.04644554437491856,1.9336110564194213,log-normal,2.1210567649381383E-5,-8.226777428572161,-8.226777428572161,2.1210567649381383E-5
4000,0.019401111186410136,0.32628328091945863,0.49551286185708704,0.10016216190858424,0.04124243292565271,1.964636889413093,normal,1.2824663542367791E-5,-4.405370423618786,-4.405370423618786,1.2824663542367791E-5
4000,0.012438289573510985,0.2915302302888374,0.4978411917810605,0.1,0.01,1.9069855818184342,normal,1.2239136778964856E-5,-4.387733581988477,-4.387733581988477,1.2239136778964856E-5
4000,0.018640642568303945,0.3121489120249039,0.49958765352038725,0.10050638331361093,0.10891059577874967,1.957715078107555,normal,1.1143224663858767E-5,-4.387194229916412,-4.387194229916412,1.1143224663858767E-5
4000,0.01,0.30597125563501393,0.5,0.1,0.08640358213224061,2.0,normal,1.2383366592806524E-5,-4.402886216355704,-4.402886216355704,1.2383366592806524E-5
