evolution$generation,gravityDecay,innovationDecay,mutationRate,newInnovationHierarchy,earlyAdoptersRate,utilityStd,utilityDistribution,averageGravityFlow,oppAverageUtility,oppAverageUtility,averageGravityFlow
2000,0.02134831685712977,0.04835811645114226,0.4980099436596038,0.1,0.756482177811016,2.0,normal,9.831530947576117E-6,-3.6229872950728494,-3.6229872950728494,9.831530947576117E-6
2000,0.01,0.7573038537934871,0.4256820484629535,0.11403186845901497,0.01,1.878986549610706,log-normal,3.458628222893046E-5,-9.15562619156668,-9.15562619156668,3.458628222893046E-5
2000,0.01,0.40196360117432434,0.436199573441322,0.11903436754749412,0.01,2.0,normal,1.6817560162384897E-5,-4.298296837625025,-4.298296837625025,1.6817560162384897E-5
2000,0.010068674890440296,0.7022658409288209,0.4324277726493233,0.11378179607351811,0.01,1.8590630481600023,log-normal,3.039523818430205E-5,-8.2590543970047,-8.2590543970047,3.039523818430205E-5
2000,0.04465613576951734,0.05259147937151668,0.4950892591675602,0.10000014643078174,0.7527576822882988,1.9999553537530528,log-normal,1.6862029405418268E-5,-5.5815647269533155,-5.5815647269533155,1.6862029405418268E-5
2000,0.06984176202702949,0.4600151674027747,0.4976094182676775,0.10093203720413815,0.7035122729741937,1.9704874984927228,log-normal,2.5404258598942098E-5,-7.063120942030563,-7.063120942030563,2.5404258598942098E-5
2000,0.012088466324155656,0.3784660013152404,0.4942231138724454,0.1,0.22814262409161798,1.910249447742436,log-normal,3.028473183743516E-5,-7.272501155093499,-7.272501155093499,3.028473183743516E-5
2000,0.12876082219236215,0.07350735205599515,0.5,0.10043136307302172,0.6763925223485836,2.0,log-normal,2.116315807012711E-5,-6.276675448356608,-6.276675448356608,2.116315807012711E-5
2000,0.019318108232491,0.42509439851290215,0.49464401113391254,0.10026537165832056,0.5875343517068178,1.9911651717499956,log-normal,2.489563542994471E-5,-6.895300208584857,-6.895300208584857,2.489563542994471E-5
2000,0.010325188338142983,0.41473550427795514,0.439260189202074,0.12264668311426012,0.029809793925394186,1.971927084748012,normal,1.6474252090255922E-5,-4.226132141138956,-4.226132141138956,1.6474252090255922E-5
2000,0.01950750771022395,0.08231611086908631,0.5,0.10025037885657995,0.7088926280705586,2.0,normal,1.0587117509286107E-5,-3.7217888159846404,-3.7217888159846404,1.0587117509286107E-5
2000,0.020934307492127407,0.05854245229941816,0.5,0.10012724881027701,0.7535418503473235,1.9999665288527855,log-normal,2.0650437964838157E-5,-5.848864903260566,-5.848864903260566,2.0650437964838157E-5
2000,0.023591823088155828,0.06084431211221501,0.4990167110863982,0.10070405118076077,0.6622104235878359,1.9899343750614162,log-normal,1.9328628684670026E-5,-5.756047789073511,-5.756047789073511,1.9328628684670026E-5
2000,0.037834532154353055,0.6012302881014941,0.5,0.10088814334926663,0.63040571656495,1.9713252919196773,normal,1.2089718066960765E-5,-3.9117426024520494,-3.9117426024520494,1.2089718066960765E-5
2000,0.012669768201529178,0.3089217488568608,0.494487844584962,0.1,0.03722585182194408,1.930340808126176,normal,1.3852704755847151E-5,-4.1484215858895315,-4.1484215858895315,1.3852704755847151E-5
2000,0.012088466324155656,0.3784660013152404,0.49422311387244544,0.1,0.22814262409161798,1.9102494477424359,normal,1.2786202191200383E-5,-4.075622739653484,-4.075622739653484,1.2786202191200383E-5
2000,0.01,0.4228109981757357,0.4914598375428301,0.10005682589291223,0.7234084628678223,1.9924361993671624,normal,1.1992648935144292E-5,-3.888931478710721,-3.888931478710721,1.1992648935144292E-5
